relative_volume_band,signal_time,entry_time,exit_time,drop_return,entry_mid,entry_executed,exit_mid,exit_executed,quantity,exit_reason,broker_profile,gross_pnl,spread_cost,slippage_cost,broker_commission,sec_fee,finra_taf,cat_fee,regulatory_fees,total_broker_fees,commission_cost,net_pnl,relative_volume_30
high,2026-05-20 10:24:00-04:00,2026-05-20 10:25:00-04:00,2026-05-20 10:27:00-04:00,-0.003928922225198694,223.12,223.1646262312,223.6109554836624,223.5662355286752,4,take_profit,alpaca_personal_api,1.963821934649559,0.17869238219350336,0.17869236255523901,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5764371899008165,1.2814563434783943
high,2026-05-20 12:16:00-04:00,2026-05-20 12:17:00-04:00,2026-05-20 12:18:00-04:00,-0.002269187986651766,224.24,224.2848502424,223.94842296703644,223.90363552192727,4,stop_loss,alpaca_personal_api,-1.1663081318542936,0.17927536918682563,0.17927538084984462,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5548588818909639,1.515976203935503
high,2026-05-20 12:19:00-04:00,2026-05-20 12:20:00-04:00,2026-05-20 12:21:00-04:00,-0.002316567915534362,223.98,224.0247982398,223.6887610424403,223.6440255271194,4,stop_loss,alpaca_personal_api,-1.164955830238796,0.17906750441704844,0.1790675160665387,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.553090850722383,1.4781159706681906
high,2026-05-20 12:48:00-04:00,2026-05-20 12:49:00-04:00,2026-05-20 12:52:00-04:00,-0.0036497974807495615,223.87,223.9147762387,224.3626057911774,224.3177355136452,4,take_profit,alpaca_personal_api,1.9704231647095867,0.17929304231654442,0.17929302261222801,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5818370997808142,1.2853596743577198
high,2026-05-20 14:25:00-04:00,2026-05-20 14:26:00-04:00,2026-05-20 14:30:00-04:00,-0.002008390609658073,223.63,223.67472823629998,223.99,223.9452042399,4,max_holding,alpaca_personal_api,1.4400000000000546,0.17904799999996612,0.1790479856000502,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.0519040144000382,1.4518384856803837
high,2026-05-20 14:41:00-04:00,2026-05-20 14:42:00-04:00,2026-05-20 14:42:00-04:00,-0.002099807889916483,223.36,223.40467423360002,223.06956722224965,223.02495553950087,4,stop_loss,alpaca_personal_api,-1.1617311110014725,0.17857182688885587,0.17857183850628644,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5488747763966149,1.9736982682426985
high,2026-05-20 14:45:00-04:00,2026-05-20 14:46:00-04:00,2026-05-20 14:46:00-04:00,-0.003535308332587528,222.67,222.71453622669998,222.38046442235995,222.33599055328014,4,stop_loss,alpaca_personal_api,-1.1581423105601516,0.17802018576890077,0.17802019735029262,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.544182693679345,1.7409100552473342
high,2026-05-20 14:51:00-04:00,2026-05-20 14:52:00-04:00,2026-05-20 14:55:00-04:00,-0.0029652259861624453,221.91,221.95438421909998,222.39829298753818,222.35381555292363,4,take_profit,alpaca_personal_api,1.9531719501527505,0.17772331719493195,0.17772329766319217,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5677253352946263,1.6974370117712647
high,2026-05-21 10:15:00-04:00,2026-05-21 10:16:00-04:00,2026-05-21 10:16:00-04:00,-0.012693304728703003,220.89,220.9341802089,220.60277893858665,220.55866058882674,4,stop_loss,alpaca_personal_api,-1.1488842456533348,0.1765971115753473,0.17659712306431175,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5320784802929939,1.5111077029150934
high,2026-05-21 10:17:00-04:00,2026-05-21 10:18:00-04:00,2026-05-21 10:18:00-04:00,-0.015395631936985343,220.0,220.0440022,219.71393619670002,219.66999560660003,4,stop_loss,alpaca_personal_api,-1.1442552131999264,0.17588557447868425,0.17588558592126446,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5260263735998751,1.5536818017714777
high,2026-05-21 10:19:00-04:00,2026-05-21 10:20:00-04:00,2026-05-21 10:20:00-04:00,-0.015239379635873185,219.05,219.09381219050002,218.7651714722143,218.72142062557157,4,stop_loss,alpaca_personal_api,-1.1393141111428804,0.17512606858883828,0.1751260799820784,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.519566259713797,1.4682078649702899
high,2026-05-21 10:21:00-04:00,2026-05-21 10:22:00-04:00,2026-05-21 10:24:00-04:00,-0.00874648780929943,218.75,218.7937521875,218.46556155921874,218.42187063156254,4,stop_loss,alpaca_personal_api,-1.1377537631250334,0.1748862246236058,0.17488623600115716,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5175262237497964,1.414334691484366
high,2026-05-21 10:34:00-04:00,2026-05-21 10:35:00-04:00,2026-05-21 10:35:00-04:00,-0.003200438917337234,218.06,218.1036141806,218.53982140896122,218.49611563007764,4,take_profit,alpaca_personal_api,1.919285635844858,0.1746399285635789,0.1746399093707396,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5400057979105395,1.5955167732099123
high,2026-05-21 11:07:00-04:00,2026-05-21 11:08:00-04:00,2026-05-21 11:09:00-04:00,-0.005417463352453744,218.46,218.50369418460002,218.17593864332312,218.13230563735382,4,stop_loss,alpaca_personal_api,-1.1362454267075464,0.1746543754574077,0.1746543868198387,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5155541889847928,1.676383249929185
high,2026-05-21 11:10:00-04:00,2026-05-21 11:11:00-04:00,2026-05-21 11:13:00-04:00,-0.0024199808227934883,218.48,218.5236981848,218.9607455811696,218.9169556216608,4,take_profit,alpaca_personal_api,1.9229823246784008,0.17497629823253646,0.17497627900263524,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.543029747443229,1.6584080823340572
high,2026-05-21 11:59:00-04:00,2026-05-21 12:00:00-04:00,2026-05-21 12:04:00-04:00,-0.002185692819088425,219.16,219.2038341916,219.64224185998322,219.59831560803363,4,take_profit,alpaca_personal_api,1.928967439932876,0.1755208967440467,0.1755208774543462,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.547925665734483,1.3894282250910903
high,2026-05-21 13:59:00-04:00,2026-05-21 14:00:00-04:00,2026-05-21 14:01:00-04:00,-0.0037473475100456843,220.64,220.68413020639997,221.12549846681276,221.0812755783744,4,take_profit,alpaca_personal_api,1.9419938672510852,0.17670619938667187,0.17670617996668625,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.558581487897727,1.8101695065613654
high,2026-05-21 14:10:00-04:00,2026-05-21 14:11:00-04:00,2026-05-21 14:13:00-04:00,-0.002082013216257894,220.48,220.52409820479997,220.1933120574928,220.14927559701442,4,stop_loss,alpaca_personal_api,-1.1467517700288,0.17626932482289703,0.17626933629048835,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5292904311421853,1.4948428924871013
high,2026-05-21 14:14:00-04:00,2026-05-21 14:15:00-04:00,2026-05-21 14:17:00-04:00,-0.00421233807410093,219.84,219.8839701984,219.5541442431024,219.51023560979525,4,stop_loss,alpaca_personal_api,-1.1434230275904156,0.1757576576972042,0.17575766913137159,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5249383544189914,1.5293769688320102
high,2026-05-21 14:33:00-04:00,2026-05-21 14:34:00-04:00,2026-05-21 14:38:00-04:00,-0.0026351658337119277,219.54,219.5839101954,219.58,219.53608619580004,4,max_holding,alpaca_personal_api,0.16000000000008185,0.1756479999999101,0.17564799839999523,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.22129599839982347,1.3891128503344847
high,2026-05-21 14:53:00-04:00,2026-05-21 14:54:00-04:00,2026-05-21 14:54:00-04:00,-0.0025083230720117644,218.72,218.76374618719998,218.4356005679192,218.39191563216164,4,stop_loss,alpaca_personal_api,-1.1375977283231578,0.17486224022718488,0.17486225160303093,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5173222201533736,1.683315311644018
high,2026-05-21 14:56:00-04:00,2026-05-21 14:57:00-04:00,2026-05-21 15:01:00-04:00,-0.0033728350045578726,218.64,218.68373018639997,219.12109764677277,219.0772756184544,4,take_profit,alpaca_personal_api,1.9243905870911249,0.17510443905871398,0.17510441981471558,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5441817282176953,1.3715816512750587
high,2026-05-22 09:48:00-04:00,2026-05-22 09:49:00-04:00,2026-05-22 09:51:00-04:00,-0.008154525989704342,217.73,217.77354817729997,217.44688785503402,217.4034006519319,4,stop_loss,alpaca_personal_api,-1.1324485798638761,0.17407075514199732,0.17407076646645692,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5105901014723304,1.6566483248367971
high,2026-05-22 10:01:00-04:00,2026-05-22 10:02:00-04:00,2026-05-22 10:02:00-04:00,-0.003815741081279911,216.7,216.74334216699998,216.41822715374948,216.374945672501,4,stop_loss,alpaca_personal_api,-1.1270913850020179,0.17324729086146817,0.17324730213238126,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5035859779958674,1.3302649415787653
high,2026-05-22 10:05:00-04:00,2026-05-22 10:06:00-04:00,2026-05-22 10:06:00-04:00,-0.0057132325838554765,215.78,215.8231581578,215.49942342056332,215.45632569087343,4,stop_loss,alpaca_personal_api,-1.1223063177467338,0.1725117693682705,0.17251178059132144,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4973298677063258,1.844138592359652
high,2026-05-22 10:23:00-04:00,2026-05-22 10:24:00-04:00,2026-05-22 10:24:00-04:00,-0.003891951999258736,215.0,215.04300215,215.4730881543,215.42999569140002,4,take_profit,alpaca_personal_api,1.8923526172000038,0.17218923526172603,0.17218921633821083,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.517974165600067,1.7267931142646824
high,2026-05-22 11:48:00-04:00,2026-05-22 11:49:00-04:00,2026-05-22 11:51:00-04:00,-0.0029909810417817484,216.67,216.7133361667,217.1467628390334,217.10333565793326,4,take_profit,alpaca_personal_api,1.9070513561337066,0.17352670513560042,0.17352668606508814,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.529997964933018,1.89665029762164
high,2026-05-22 13:36:00-04:00,2026-05-22 13:37:00-04:00,2026-05-22 13:41:00-04:00,-0.004043002848479249,216.78,216.8233581678,216.65,216.60667216650003,4,max_holding,alpaca_personal_api,-0.5199999999999818,0.1733719999999721,0.17337200519989437,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.8967440051998483,1.7661759209499104
high,2026-05-22 13:50:00-04:00,2026-05-22 13:51:00-04:00,2026-05-22 13:53:00-04:00,-0.0021245150563459214,216.06,216.1032141606,215.77905933935912,215.73590568528186,4,stop_loss,alpaca_personal_api,-1.1237626425635199,0.17273562373566165,0.17273563497337818,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4992339012725597,1.2589608846927682
high,2026-05-22 13:54:00-04:00,2026-05-22 13:55:00-04:00,2026-05-22 13:59:00-04:00,-0.003374318202828852,215.63,215.67312815629998,215.95,215.9068121595,4,max_holding,alpaca_personal_api,1.2799999999999727,0.17263199999990775,0.17263198720002038,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.9047360128000446,1.8047782465865532
high,2026-05-22 14:19:00-04:00,2026-05-22 14:20:00-04:00,2026-05-22 14:24:00-04:00,-0.002407630336142108,215.48,215.52309815479998,215.57,215.5268881557,4,max_holding,alpaca_personal_api,0.36000000000001364,0.17241999999998825,0.17241999639998085,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.014839996399955452,1.3827888596483708
high,2026-05-26 09:53:00-04:00,2026-05-26 09:54:00-04:00,2026-05-26 09:58:00-04:00,-0.007014629193779154,215.18,215.22303815179998,215.35,215.3069321535,4,max_holding,alpaca_personal_api,0.67999999999995,0.17221199999994496,0.17221199319999414,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.30557600680001085,1.540636304821915
high,2026-05-26 10:01:00-04:00,2026-05-26 10:02:00-04:00,2026-05-26 10:02:00-04:00,-0.003623356714823278,214.47,214.5128961447,214.19112680048295,214.14829071703414,4,stop_loss,alpaca_personal_api,-1.1154927980682032,0.17146445072012284,0.17146446187507536,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4884217106634015,1.4075516487059216
high,2026-05-26 11:01:00-04:00,2026-05-26 11:02:00-04:00,2026-05-26 11:02:00-04:00,-0.004122087906998195,215.01,215.05300415009998,214.73042464387484,214.6874807062503,4,stop_loss,alpaca_personal_api,-1.1183014245006007,0.17189616985751854,0.1718961810405517,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.492093775398671,1.4960470953504614
high,2026-05-26 11:03:00-04:00,2026-05-26 11:04:00-04:00,2026-05-26 11:06:00-04:00,-0.003989978658253568,214.67,214.71293614669997,214.39086674247994,214.34799071304013,4,stop_loss,alpaca_personal_api,-1.116533030080177,0.17162434669694449,0.1716243578622425,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.489781734639364,1.359856215604028
high,2026-05-26 11:09:00-04:00,2026-05-26 11:10:00-04:00,2026-05-26 11:10:00-04:00,-0.002982848620432632,213.91,213.95278413909998,213.63185496289134,213.58913072821733,4,stop_loss,alpaca_personal_api,-1.1125801484346312,0.17101674198511319,0.17101675311084819,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4846136435305926,1.2777054305579603
high,2026-05-26 11:40:00-04:00,2026-05-26 11:41:00-04:00,2026-05-26 11:42:00-04:00,-0.00331033196568431,213.78,213.8227581378,213.5020240005933,213.45932573081345,4,stop_loss,alpaca_personal_api,-1.1119039976267686,0.17091280960016775,0.1709128207193089,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4837296279462453,1.4222007825481053
high,2026-05-26 11:43:00-04:00,2026-05-26 11:44:00-04:00,2026-05-26 11:48:00-04:00,-0.002665045820085976,213.31,213.3526641331,213.45,213.4073121345,4,max_holding,alpaca_personal_api,0.5599999999999454,0.17070400000000063,0.17070399440001438,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.18859200559993042,1.4964455400844183
high,2026-05-26 11:53:00-04:00,2026-05-26 11:54:00-04:00,2026-05-26 11:54:00-04:00,-0.0028109627547434624,212.84,212.8825701284,212.56324627320743,212.52073574958524,4,stop_loss,alpaca_personal_api,-1.10701490717031,0.17016129850935613,0.17016130957938458,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4773375152590507,1.5585492637754514
high,2026-05-26 11:55:00-04:00,2026-05-26 11:56:00-04:00,2026-05-26 11:57:00-04:00,-0.004687792987061679,212.33,212.3724681233,212.7972130595466,212.75465574490684,4,take_profit,alpaca_personal_api,1.8688522381863777,0.170050885223759,0.1700508665352345,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4987504864273842,1.9887515662376125
high,2026-05-26 12:14:00-04:00,2026-05-26 12:15:00-04:00,2026-05-26 12:15:00-04:00,-0.0023039307880383664,212.19,212.2324401219,211.91409146171716,211.87171076256573,4,stop_loss,alpaca_personal_api,-1.1036341531313383,0.16964163658474263,0.1696416476210061,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.472917437337087,1.9164438735315428
high,2026-05-26 13:40:00-04:00,2026-05-26 13:41:00-04:00,2026-05-26 13:45:00-04:00,-0.002016601791492656,212.8,212.842562128,213.268247252256,213.225595735488,4,take_profit,alpaca_personal_api,1.8729890090239678,0.17042729890090413,0.17042728017099762,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.502134429952066,1.4531425638226676
high,2026-05-26 13:56:00-04:00,2026-05-26 13:57:00-04:00,2026-05-26 14:01:00-04:00,-0.0026694141338453603,212.95,212.9925921295,212.67310324130577,212.63057074738853,4,stop_loss,alpaca_personal_api,-1.1075870347768841,0.17024924129657393,0.1702492523724004,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4780855284458585,1.395452851285874
high,2026-05-26 14:32:00-04:00,2026-05-26 14:33:00-04:00,2026-05-26 14:37:00-04:00,-0.0020122607515560276,213.26,213.30265413259997,213.41,213.3673201341,4,max_holding,alpaca_personal_api,0.6000000000000227,0.17066799999997784,0.1706679939999276,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.2286640060001173,1.2706416416682151
high,2026-05-27 10:59:00-04:00,2026-05-27 11:00:00-04:00,2026-05-27 11:01:00-04:00,-0.005526704464243193,208.74,208.78175008739998,209.19931358757478,209.15747581685042,4,take_profit,alpaca_personal_api,1.8372543502990766,0.16717572543495862,0.16717570706236984,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.472902917801748,1.3875123634330755
high,2026-05-27 11:39:00-04:00,2026-05-27 11:40:00-04:00,2026-05-27 11:44:00-04:00,-0.003096860260136114,209.24,209.28185009240002,209.38,209.33812609379999,4,max_holding,alpaca_personal_api,0.5599999999999454,0.1674480000000358,0.16744799440004954,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.1951040055998601,1.3214399284736593
high,2026-05-27 13:44:00-04:00,2026-05-27 13:45:00-04:00,2026-05-27 13:47:00-04:00,-0.0024046395398179543,211.57,211.61231611569997,212.03554074793138,211.99313576013722,4,take_profit,alpaca_personal_api,1.8621629917255405,0.16944221629910317,0.16944219767742652,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4932785777490107,1.5836388113308282
high,2026-05-27 15:00:00-04:00,2026-05-27 15:01:00-04:00,2026-05-27 15:04:00-04:00,-0.002395603363239185,212.38,212.4224781238,212.8473230800476,212.80475574390482,4,take_profit,alpaca_personal_api,1.869292320190425,0.17009092923206026,0.17009091053910197,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4991104804192628,1.474024854948969
high,2026-05-27 15:20:00-04:00,2026-05-27 15:21:00-04:00,2026-05-27 15:25:00-04:00,-0.00249294449670745,212.07,212.1124161207,211.95,211.9076121195,4,max_holding,alpaca_personal_api,-0.4800000000000182,0.16960800000003928,0.16960800480001126,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.8492160048000688,1.8746055030949826
high,2026-05-27 15:51:00-04:00,2026-05-27 15:52:00-04:00,2026-05-27 15:54:00-04:00,-0.0030997557768175366,212.25,212.29245212249998,211.97401344431626,211.93162076136753,4,stop_loss,alpaca_personal_api,-1.103946222734976,0.16968960537769817,0.16968961641714486,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.473325444529819,1.8304034148060024
high,2026-05-28 10:12:00-04:00,2026-05-28 10:13:00-04:00,2026-05-28 10:13:00-04:00,-0.002160537316236999,212.48,212.52249812479997,212.20371437761278,212.16127575677442,4,stop_loss,alpaca_personal_api,-1.1051424895488253,0.16987348575094074,0.16987349680243824,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4748894721022043,1.5814643484195254
high,2026-05-28 10:21:00-04:00,2026-05-28 10:22:00-04:00,2026-05-28 10:22:00-04:00,-0.004028480419711378,212.62,212.66252612620002,212.34353233701074,212.30106575397866,4,stop_loss,alpaca_personal_api,-1.1058706519570478,0.16998541293480685,0.1699854239935803,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.475841488885435,1.2740465371112195
high,2026-05-28 12:32:00-04:00,2026-05-28 12:33:00-04:00,2026-05-28 12:37:00-04:00,-0.0029588577869622545,212.29,212.3324601229,212.61,212.5674801261,4,max_holding,alpaca_personal_api,1.2800000000000864,0.16996000000006006,0.16995998719994532,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.910080012800081,1.3006009949124864
high,2026-05-28 15:00:00-04:00,2026-05-28 15:01:00-04:00,2026-05-28 15:03:00-04:00,-0.0023318720268631354,213.92,213.96278613919998,213.64184195999118,213.5991157280176,4,stop_loss,alpaca_personal_api,-1.1126321600352185,0.17102473678392016,0.17102474791033728,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.484681644729476,1.9329077652335385
high,2026-05-28 15:51:00-04:00,2026-05-28 15:52:00-04:00,2026-05-28 15:55:00-04:00,-0.002333831217326332,213.74,213.78275013740003,213.66,213.6172701366,4,max_holding,alpaca_personal_api,-0.32000000000005,0.17096000000003642,0.17096000319997984,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.6919200032000663,1.5369330103521825
high,2026-05-29 10:26:00-04:00,2026-05-29 10:27:00-04:00,2026-05-29 10:28:00-04:00,-0.008081274532440563,214.79,214.8329601479,215.2626260681958,215.21957569560843,4,take_profit,alpaca_personal_api,1.8905042727832324,0.17202105042724725,0.172021031522263,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5164621908337221,1.6020522710716776
high,2026-05-29 10:39:00-04:00,2026-05-29 10:40:00-04:00,2026-05-29 10:41:00-04:00,-0.006154842889536827,214.78,214.8229581478,214.5007237105783,214.45782571084342,4,stop_loss,alpaca_personal_api,-1.1171051576867512,0.17171228948427597,0.17171230065525833,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4905297478262856,1.4178340100541376
high,2026-05-29 11:20:00-04:00,2026-05-29 11:21:00-04:00,2026-05-29 11:25:00-04:00,-0.007943838906336542,214.79,214.8329601479,214.96,214.91701014960003,4,max_holding,alpaca_personal_api,0.6800000000000637,0.17189999999993688,0.17189999319998606,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.3062000068001407,1.7748354801010118
high,2026-05-29 11:44:00-04:00,2026-05-29 11:45:00-04:00,2026-05-29 11:49:00-04:00,-0.0025076623014766986,214.78,214.8229581478,214.95,214.9070121495,4,max_holding,alpaca_personal_api,0.67999999999995,0.17189199999995708,0.17189199320000625,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.3062160067999866,1.4987058424930797
high,2026-05-29 12:45:00-04:00,2026-05-29 12:46:00-04:00,2026-05-29 12:50:00-04:00,-0.0024857300681274674,216.7,216.74334216699998,216.45,216.4067121645,4,max_holding,alpaca_personal_api,-1.0,0.1732600000000275,0.17326000999992175,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.3765200099999493,1.9682536842544716
high,2026-05-29 13:21:00-04:00,2026-05-29 13:22:00-04:00,2026-05-29 13:26:00-04:00,-0.0025857690354158525,216.02,216.0632061602,216.05,216.00679216050003,4,max_holding,alpaca_personal_api,0.12000000000000455,0.17282799999998133,0.17282799879990307,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.2556559987998799,1.3953182104819408
high,2026-05-29 13:57:00-04:00,2026-05-29 13:58:00-04:00,2026-05-29 14:00:00-04:00,-0.002962277250636469,215.41,215.45308415409997,215.12990452786883,215.08688069826232,4,stop_loss,alpaca_personal_api,-1.120381888524662,0.17221596181104815,0.172215973014886,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.494813823350596,1.4088701517706577
high,2026-05-29 14:01:00-04:00,2026-05-29 14:02:00-04:00,2026-05-29 14:06:00-04:00,-0.0020867145838164847,215.18,215.22303815179998,215.53,215.4868961553,4,max_holding,alpaca_personal_api,1.3999999999999773,0.17228399999999056,0.17228398599991124,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.0254320140000754,1.9906692394955992
high,2026-05-29 15:46:00-04:00,2026-05-29 15:47:00-04:00,2026-05-29 15:50:00-04:00,-0.0033155277214956813,216.44,216.48329016440002,216.15856522915342,216.11533567769325,4,stop_loss,alpaca_personal_api,-1.1257390833862928,0.17303942609169098,0.17303943734907534,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5018179468270592,1.5784711977140935
very_high,2026-05-01 09:50:00-04:00,2026-05-01 09:51:00-04:00,2026-05-01 09:51:00-04:00,-0.008589017972395974,199.7,199.739941997,199.4403320840045,199.40044601199102,5,stop_loss,alpaca_personal_api,-1.2983395799774655,0.19957016604195132,0.19957017902541452,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.7374799250448314,2.528623519754166
very_high,2026-05-01 10:30:00-04:00,2026-05-01 10:31:00-04:00,2026-05-01 10:31:00-04:00,-0.0030650185910964245,198.42,198.4596859842,198.16199645522371,198.12236603755264,5,stop_loss,alpaca_personal_api,-1.2900177238813626,0.19829099822771923,0.1982910111277647,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.7265997332368466,3.8055941498007355
very_high,2026-05-01 10:32:00-04:00,2026-05-01 10:33:00-04:00,2026-05-01 10:33:00-04:00,-0.009283420313127233,197.45,197.4894919745,197.884470958449,197.844896043102,5,take_profit,alpaca_personal_api,2.172354792244988,0.1976672354791731,0.19766721375575003,0.0,0.03,0.01,0.0,0.04,0.04,0.0,1.737020343010065,4.195647749095125
very_high,2026-05-01 10:34:00-04:00,2026-05-01 10:35:00-04:00,2026-05-01 10:36:00-04:00,-0.008690410408399019,197.35,197.38947197349998,197.09338776553975,197.05397105892052,5,stop_loss,alpaca_personal_api,-1.2830611723012453,0.1972216938827387,0.1972217067132931,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.717504572897277,2.114186851211073
very_high,2026-05-01 11:26:00-04:00,2026-05-01 11:27:00-04:00,2026-05-01 11:31:00-04:00,-0.003409546730846369,198.76,198.7997539876,198.68,198.64026598680002,5,max_holding,alpaca_personal_api,-0.3999999999999204,0.1987200000000655,0.1987200039999948,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-0.8374400039999808,5.483546442621167
very_high,2026-05-01 15:50:00-04:00,2026-05-01 15:51:00-04:00,2026-05-01 15:54:00-04:00,-0.0037620385232745024,198.62,198.6597259862,199.0570454381724,199.01723601965523,5,take_profit,alpaca_personal_api,2.1852271908619514,0.19883852271902924,0.19883850086671373,0.0,0.03,0.01,0.0,0.04,0.04,0.0,1.7475501672762084,2.3100361725892156
very_high,2026-05-04 11:00:00-04:00,2026-05-04 11:01:00-04:00,2026-05-04 11:04:00-04:00,-0.0025778406793367514,197.34,197.3794699734,197.7742289133468,197.73467604530643,5,take_profit,alpaca_personal_api,2.171144566734,0.19755711445668567,0.19755709274519972,0.0,0.03,0.01,0.0,0.04,0.04,0.0,1.7360303595321147,3.7921975351330963
very_high,2026-05-04 11:14:00-04:00,2026-05-04 11:15:00-04:00,2026-05-04 11:17:00-04:00,-0.003494909588208417,196.73,196.7693479673,196.47419394534907,196.43490107130194,5,stop_loss,alpaca_personal_api,-1.279030273254591,0.1966020969727822,0.19660210976297776,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.712234479990351,2.930106991841687
very_high,2026-05-04 11:18:00-04:00,2026-05-04 11:19:00-04:00,2026-05-04 11:19:00-04:00,-0.004668391941949457,196.15,196.18923196149998,195.89494811355775,195.85577108288453,5,stop_loss,alpaca_personal_api,-1.2752594322112998,0.19602247405671847,0.19602248680925527,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.7073043930772736,2.346803554411657
very_high,2026-05-04 11:20:00-04:00,2026-05-04 11:21:00-04:00,2026-05-04 11:21:00-04:00,-0.005696846388606347,195.48,195.51909795479997,195.2258193078678,195.18677609626442,5,stop_loss,alpaca_personal_api,-1.2709034606609748,0.19535290965379204,0.19535292236298574,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.7016092926777526,2.6955089586104375
very_high,2026-05-04 11:22:00-04:00,2026-05-04 11:23:00-04:00,2026-05-04 11:23:00-04:00,-0.006006617459913377,195.26,195.29905395259996,195.00610537167108,194.96710610065782,5,stop_loss,alpaca_personal_api,-1.2694731416445393,0.19513305268574754,0.19513306538044617,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.699739259710733,2.832267395500514
very_high,2026-05-05 10:39:00-04:00,2026-05-05 10:40:00-04:00,2026-05-05 10:44:00-04:00,-0.004341241797072071,197.22,197.2594459722,196.96355680324172,196.92416606151664,5,stop_loss,alpaca_personal_api,-1.282215983791417,0.1970917784015569,0.197091791223869,0.0,0.03,0.01,0.0,0.04,0.04,0.0,-1.716399553416843,2.349121747376154
